FA1	S01E14	e43a35338dd8df8333457a56b4dd02391c1c5c80dede70b1bd35698e3231613c	c42b93eeca13af36e3d73625c1dd27a9e12ac3e374842ddc14dd3465d74e5c89	1367888	remote=0636c9e374effb56d44c4e52fe6d329bf730ab10758a08c4f7cc315e2de5e29e
4928c2406572d8fba650276e5c97373771cbad0f90ffb08a8290ccfef0b3534e	505552	507153	-0.6054
60c9748ff75caebf34cc0f0dca1ff25c42793726b14836f819fab704cb1f4033	508152	512393	-1.2441
820888ac5b8ce83beb1789ab892164e9ab0035cae21afac2d21f8ae550afc726	512212	514112	-2.2009
744999672d56f621f1f0cf9b09c969ec3c06e5a4d74e25f73997f5a356c3b7c1	-1	-1	-2.8632
b18c20c8fc52d6166150e43d5b0410f610926a392bcf03eb7966587b9fd2d362	-1	-1	-2.6663
1272e99c1a6b7f253bf7ca0a5090f2291ac8773cc0a32402a5a11820c09f3911	533032	535112	-1.653
635b76cac08922d9196345991fb91b3a6b87e59bcc5840527bcda3cd235960d1	535473	537072	-0.8428
4d4a32bbbf528c9f42998c386bb134e9ec201f79bc6f9b26fe2f5547132dd520	539812	542432	-0.157
89216a7add4bb0e6388e4f3756214c1492755343d6c4f2e851776fb0614c6643	544692	547252	-0.0972
ecbfe90cde77d7841ae23bb8ca34c8916d07920f2146d651c63dc451a7450fcc	548652	550272	-0.0836
a04c71b02414c29482785ee76004ab63b7a262e34cd041700a486fee292a8672	550132	551373	-0.3795
ef73e381addff8eac673fe7a8451980c22a6f6e540e1813bad19b2743ebdf1c3	557752	559932	-0.1346
08be5b9d70d928d6ad28f0f8e89b02f45eba3f38cc2fb4277a4c74faa293ba0e	560172	561912	-1.0209
cdedb093df38ebb85bf75f831fbe479d568007ca3eef264bfc5f00a1b47fe710	561873	563712	-1.2321
639faf8b9271703574373141a63f85e0a880881150d2dc6e98480d9100560d6b	564713	565652	-1.6478
d1d64df2a044f94ba869fe086569951073e2bf0a30d1f5d91c631f7b21289bef	-1	-1	-3.1471
da700a3fc3a6bfd359cdac7b6b1739a51610d1e6fc032a1e7e815aac792ddcd6	-1	-1	-2.6008
4a0d1b334ef539ae079c496a445f79f48c3e3988155f9d7a60c36640eabf2bde	600252	602052	-1.5526
effea59a04b93876a18146744868214b2a79e69918f1004c754073f99fda2bb4	602412	603373	-0.1258
881c5546e244759c4266b556c271acb80e648d9728682192fdd19f5370a273a9	605132	606212	-2.2623
